itemId,fee,icon,name,baseType,quality,threadIndex
27a3ff0f9a27f409d06f184441585d30423dae101afb5ddc9f4c724aac7cce03,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvUmluZzUiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MSwic3ludGhlc2lzZWQiOnRydWV9XQ/3fa3923b91/Ring5.png,Dire Knuckle,Topaz Ring,20,3324498
76784603341557fdc881c99d0485b7ebbeb2f95939d1cecd8f31b2e4932b2bea,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvV2VhcG9ucy9PbmVIYW5kV2VhcG9ucy9SYXBpZXJzL1JhcGllcjciLCJ3IjoxLCJoIjo0LCJzY2FsZSI6MX1d/97d714e903/Rapier7.png,Plague Sever,Jewelled Foil,30,3324498
c5e2ce2a7465c2eaafcc624133f1989116e0e5997bbcd4615a9536be3e4ea83f,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvV2VhcG9ucy9Ud29IYW5kV2VhcG9ucy9Cb3dzL0JvdzIiLCJ3IjoyLCJoIjozLCJzY2FsZSI6MSwic3ludGhlc2lzZWQiOnRydWV9XQ/b19466e79d/Bow2.png,Dire Strike,Thicket Bow,48,3324498
5478283a618eb5c94a35689a6a1f0eef589c286961fb9b7b16f15f72e431010e,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvV2VhcG9ucy9PbmVIYW5kV2VhcG9ucy9XYW5kcy9XYW5kMyIsInciOjEsImgiOjMsInNjYWxlIjoxfV0/6322bd53f5/Wand3.png,Gloom Bite,Imbued Wand,30,3324498
4d2f3b66aebb7bc04e13fa74b41cd58d7e3220919f991dfe88bafb1bcdb42ef8,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvV2VhcG9ucy9Ud29IYW5kV2VhcG9ucy9Cb3dzL0JvdzIiLCJ3IjoyLCJoIjozLCJzY2FsZSI6MX1d/0fcc51afcd/Bow2.png,Vortex Twine,Thicket Bow,30,3324498
67120dbedce6a62825792de347f563b06625d9f76f5b5cd01a19de8cdbd7cdc1,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvV2VhcG9ucy9PbmVIYW5kV2VhcG9ucy9DbGF3cy9DbGF3NyIsInciOjIsImgiOjIsInNjYWxlIjoxfV0/9efad90cdb/Claw7.png,Viper Skewer,Imperial Claw,48,3324498
9225cc1f306ac3cfb04fc32f6916e107a29d90a08df626e336a8bf4bb16f9415,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvV2VhcG9ucy9Ud29IYW5kV2VhcG9ucy9TdGF2ZXMvSGVpc3RXYXJTdGFmZiIsInciOjIsImgiOjQsInNjYWxlIjoxLCJmcmFjdHVyZWQiOnRydWV9XQ/c250058d9f/HeistWarStaff.png,Cataclysm Pile,Eventuality Rod,30,3324498
5344e67df73f0b1ebb0bfe5664301655b7b59d4d89adb2cf7550f89c38fa32d5,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvV2VhcG9ucy9Ud29IYW5kV2VhcG9ucy9Ud29IYW5kU3dvcmRzL1R3b0hhbmRTd29yZDQiLCJ3IjoyLCJoIjo0LCJzY2FsZSI6MX1d/294bd80312/TwoHandSword4.png,Dread Spiker,Ezomyte Blade,48,3324498
5dd6fd042a6556d0b2f7c6ca7e81aee0799afaac3e03d7dd9bae5947b050475c,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvV2VhcG9ucy9Ud29IYW5kV2VhcG9ucy9Ud29IYW5kQXhlcy9Ud29IYW5kQXhlNSIsInciOjIsImgiOjQsInNjYWxlIjoxfV0/4b3fbfcd65/TwoHandAxe5.png,Cataclysm Song,Vaal Axe,48,3324498
828964a3c306fb47771a7e0234eeeed037222e656aa60e360b98db275e6a6f4f,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvV2VhcG9ucy9PbmVIYW5kV2VhcG9ucy9EYWdnZXJzL0RhZ2dlcjYiLCJ3IjoxLCJoIjozLCJzY2FsZSI6MX1d/5dcee0019c/Dagger6.png,Woe Slicer,Golden Kris,28,3324498
aa00ef6da6cf50ea2b35d632403ab3ccba20ba91be0152d0ca8890325d0345aa,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvV2VhcG9ucy9PbmVIYW5kV2VhcG9ucy9XYW5kcy9XYW5kMyIsInciOjEsImgiOjMsInNjYWxlIjoxfV0/6322bd53f5/Wand3.png,Blood Charm,Imbued Wand,30,3324498
4fada37c476845f3e1b83c642f9ed44cd98de00784bd17754d64f78eb7cce3a6,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvV2VhcG9ucy9Ud29IYW5kV2VhcG9ucy9TdGF2ZXMvSGVpc3RXYXJTdGFmZiIsInciOjIsImgiOjQsInNjYWxlIjoxLCJmcmFjdHVyZWQiOnRydWV9XQ/c250058d9f/HeistWarStaff.png,Sol Gnarl,Eventuality Rod,30,3324498
f803ce7f5b49dfc9e21f382b2852a293b7d71da5c0be6e1023f1d2289dc5390b,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvV2VhcG9ucy9PbmVIYW5kV2VhcG9ucy9XYW5kcy9XYW5kNCIsInciOjEsImgiOjMsInNjYWxlIjoxfV0/b505ad92e7/Wand4.png,Entropy Song,Opal Wand,30,3324498
f5a57593d2f06a814b7cf3065cd11b428447ceb111f70e3a81298b7c1dda418a,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvTW9vbnN0b25lUmluZyIsInciOjEsImgiOjEsInNjYWxlIjoxLCJzeW50aGVzaXNlZCI6dHJ1ZX1d/c3f40461b3/MoonstoneRing.png,Brimstone Turn,Moonstone Ring,20,3324498
fa317dc0a3eeb80e1e7d6b7f801c8aca556ab6071990a95a7ac73e1c765c25aa,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvQW1ldGh5c3RSaW5nIiwidyI6MSwiaCI6MSwic2NhbGUiOjEsInN5bnRoZXNpc2VkIjp0cnVlfV0/e7250c8970/AmethystRing.png,Armageddon Loop,Amethyst Ring,20,3324498
bb55cb0f22224200836d1f4e8474bc1153c595fb9b53a6570c5e0b8fdbf08454,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvUmluZzciLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MSwic3ludGhlc2lzZWQiOnRydWV9XQ/f79bc4a3fb/Ring7.png,Agony Eye,Ruby Ring,20,3324498
a840c8e284dd117943a2e2d91ae2856ce77484575ede346084458dc09880ed82,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvUmluZzEiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MSwic3ludGhlc2lzZWQiOnRydWV9XQ/e5a027ea90/Ring1.png,Tempest Coil,Iron Ring,20,3324498
23c6f6f6696deeda6631b77cc0dccddf1b46288d73f17531aff149d2ebb1f7c0,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvVG9wYXpSdWJ5IiwidyI6MSwiaCI6MSwic2NhbGUiOjEsInN5bnRoZXNpc2VkIjp0cnVlfV0/eed3b580ba/TopazRuby.png,Vengeance Eye,Two-Stone Ring,20,3324498
dbaf856b8acef519acb26ee6bc801a238ad627f4f004e7fab54b445621194e61,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvUmluZzEyIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/51db874b5c/Ring12.png,Vengeance Twirl,Prismatic Ring,20,3324498
4ed5ed70549d3d948120cd442ae7090ceb5d858442d43120c5a4c8607b99f21e,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvUmluZzEyIiwidyI6MSwiaCI6MSwic2NhbGUiOjEsInN5bnRoZXNpc2VkIjp0cnVlfV0/b9ed309489/Ring12.png,Loath Turn,Prismatic Ring,20,3324498
0af12a9dd4759fd19997449c18d92a217f44324eefc24b7d61d204ef7ffd6c0d,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvUmluZzEyIiwidyI6MSwiaCI6MSwic2NhbGUiOjEsInN5bnRoZXNpc2VkIjp0cnVlfV0/b9ed309489/Ring12.png,Spirit Spiral,Prismatic Ring,20,3324498
25850ada609cc097c6d801c7c1115290fe6bfe3b0074baef17384d3902eaff71,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvUmluZzMiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MSwic3ludGhlc2lzZWQiOnRydWV9XQ/2e3b7b3c90/Ring3.png,Grim Eye,Paua Ring,20,3324498
337a3cb35a16da894b20b6f4b9ca44f8bc719b14885ca649a0b4be150dd0c7db,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvVG9wYXpTYXBwaGlyZSIsInciOjEsImgiOjEsInNjYWxlIjoxLCJzeW50aGVzaXNlZCI6dHJ1ZX1d/cbb4f35c3c/TopazSapphire.png,Havoc Gyre,Two-Stone Ring,20,3324498
1d79a0f1108de167caa352a48036e48799691c414a5db988c4fc5eebb438db20,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvUmluZzMiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MSwic3ludGhlc2lzZWQiOnRydWV9XQ/2e3b7b3c90/Ring3.png,Oblivion Loop,Paua Ring,20,3324498
e0dabc73f3bc994255bd6075ad2d9ab411b0fffbe7765f674693e92bcc05e2c9,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvT3BhbFJpbmciLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/8c87f65b28/OpalRing.png,Rage Spiral,Opal Ring,20,3324498
cbfd30ce9ba646787c6db935edfb2be73c5f98b7422c53a7dea5818a8792f467,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvUmluZzMiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MSwic3ludGhlc2lzZWQiOnRydWV9XQ/2e3b7b3c90/Ring3.png,Vengeance Grip,Paua Ring,20,3324498
cfbf981e1b10cb1be7d5f4a4838989324ddff325cd00be9a9ba78bedee4e711d,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvT3BhbFJpbmciLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/8c87f65b28/OpalRing.png,Victory Eye,Opal Ring,20,3324498
c47e27d9c6bb69ddbc1278fd7443140da23ff02c88933f8e1d29eff947b1833d,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvUmluZ3MvRGlhbW9uZFJpbmciLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MSwiZnJhY3R1cmVkIjp0cnVlfV0/22398d3b59/DiamondRing.png,Golem Knuckle,Diamond Ring,20,3324498
616d6021c14bbaa3b74a009cb57a0683aa1540aa96b7afe2a407d2176d064858,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQW11bGV0cy9BbXVsZXQ1IiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/998c42287b/Amulet5.png,Gloom Heart,Lapis Amulet,20,3324498
3f10a69a8e19cd6cf176cbb045ee92493dadd0051ac26e48d557500afc80bf59,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQW11bGV0cy9BbXVsZXQ1IiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/998c42287b/Amulet5.png,Kraken Charm,Lapis Amulet,20,3324498
b6b6d13ef6a163b61886bb34f7abd2b204c4c535c28a1bf49d5adf2c3e7ab3b4,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQW11bGV0cy9BbXVsZXQ1IiwidyI6MSwiaCI6MSwic2NhbGUiOjEsImZyYWN0dXJlZCI6dHJ1ZX1d/5608e9697c/Amulet5.png,Vengeance Choker,Lapis Amulet,20,3324498
310a0a83432511d191a933edec8fda86a00d5d194aebd708df0500663430537d,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQW11bGV0cy9BbXVsZXQ3IiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/58942b1ab3/Amulet7.png,Dragon Torc,Onyx Amulet,20,3324498
dcb14b494508c464cef16a2e432b87ef85d80681a09e3b4542705e1d5d1a76ca,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQW11bGV0cy9BbXVsZXQzIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/abb6811fa1/Amulet3.png,Chimeric Idol,Amber Amulet,20,3324498
be1fa5fda514d475aea9782e8a71eaf4f3318aeaedc5356d26d83c199ea0a51b,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQW11bGV0cy9BbXVsZXQzIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/abb6811fa1/Amulet3.png,Corruption Pendant,Amber Amulet,20,3324498
6304b696bacfa20f20b998dd8938782919a3a926d5aecec3f0bad603d57cce82,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQW11bGV0cy9NYXJibGVBbXVsZXQiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/3dee478d8d/MarbleAmulet.png,Grim Medallion,Marble Amulet,20,3324498
f229cce2d9e456243adbe01811842f6fe5734e5dd65c46434104edf3ece9ccc1,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQW11bGV0cy9BbXVsZXQ3IiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/58942b1ab3/Amulet7.png,Plague Pendant,Onyx Amulet,20,3324498
1db749f9d01c5325ca2a40a3e8b94ee3aad200acb44a87ca96b29b9782cc38f2,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQW11bGV0cy9BbXVsZXQ3IiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/58942b1ab3/Amulet7.png,Plague Torc,Onyx Amulet,20,3324498
197dd3dd3c4eab3f58398a537ac1ebe2fb31ceaed265313a5b55f8becb3f52c2,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQW11bGV0cy9NYXJibGVBbXVsZXQiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/3dee478d8d/MarbleAmulet.png,Rage Beads,Marble Amulet,20,3324498
a5bf172cfb356247acfa396dc4fda6634604e341c1604e3ab48739048334ad64,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQW11bGV0cy9NYXJibGVBbXVsZXQiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/3dee478d8d/MarbleAmulet.png,Tempest Braid,Marble Amulet,20,3324498
19854b91c4a3de2805789c0c203ac8c7a3ead76e7a948467692e950a497f9762,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQW11bGV0cy9UYWxpc21hbm9mdGhlVmljdG9yIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/a1ea1b8ee4/TalismanoftheVictor.png,Vortex Beads,Jet Amulet,20,3324498
425b108d01e311796f5694af553d543b8ba4807c3b8d0c82ea9cea71116246b1,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQW11bGV0cy9BbXVsZXQ1IiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/998c42287b/Amulet5.png,Vortex Noose,Lapis Amulet,20,3324498
a6d188bcb4ee50e4ab6760ed5cabd8f1da5348513f4822a759012db1f2b59b23,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQW11bGV0cy9BbXVsZXQ1IiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/998c42287b/Amulet5.png,Wrath Braid,Lapis Amulet,20,3324498
e6720a5b80700cb7ad7a858010a06445f880e247b10c87248d80cb2aa9e2298e,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQW11bGV0cy9UdXJxdW9pc2VBbXVsZXQiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MSwic3ludGhlc2lzZWQiOnRydWV9XQ/3922b51f1d/TurquoiseAmulet.png,Wrath Choker,Turquoise Amulet,20,3324498
d493b2e95097dcb7eadb94584938a7661ae29c6d08be885c00f0ac788065d470,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQmVsdHMvQWJ5c3NCZWx0IiwidyI6MiwiaCI6MSwic2NhbGUiOjEsInN5bnRoZXNpc2VkIjp0cnVlfV0/640d54919c/AbyssBelt.png,Cataclysm Harness,Stygian Vise,20,3324498
bd8ce63ecf31c86a57ecdf2ea7694c46df69ca1b559ff58c5d258dac4a4de61f,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQmVsdHMvQWJ5c3NCZWx0IiwidyI6MiwiaCI6MSwic2NhbGUiOjF9XQ/973fb5fe7a/AbyssBelt.png,Apocalypse Bond,Stygian Vise,20,3324498
84c8d870b90499f16d11d379d72cd38d5d78b6e9b3daffbc33ba760151cf75aa,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQmVsdHMvQWJ5c3NCZWx0IiwidyI6MiwiaCI6MSwic2NhbGUiOjF9XQ/973fb5fe7a/AbyssBelt.png,Anarchy Lash,Stygian Vise,20,3324498
1335e055e52023f64927f131d2bfb454260a43214d524695cf5a6c2d73c416e4,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQmVsdHMvQWJ5c3NCZWx0IiwidyI6MiwiaCI6MSwic2NhbGUiOjF9XQ/973fb5fe7a/AbyssBelt.png,Brimstone Twine,Stygian Vise,20,3324498
fa95ec717b1427f358d6b5b4a39feb6da2fb8449b1c829fceae2a3c37c1c52f9,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQmVsdHMvQWJ5c3NCZWx0IiwidyI6MiwiaCI6MSwic2NhbGUiOjF9XQ/973fb5fe7a/AbyssBelt.png,Dread Harness,Stygian Vise,20,3324498
f2fed8fc09dc2a697496bf9de0c7175556fac15dfa2e8ce3ef1e690082f0ea38,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQmVsdHMvQWJ5c3NCZWx0IiwidyI6MiwiaCI6MSwic2NhbGUiOjF9XQ/973fb5fe7a/AbyssBelt.png,Empyrean Bond,Stygian Vise,20,3324498
efa22f5434daa9f941abdd328fd63e2bc5a28519d70fc7ec1268d877770d5cb2,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQmVsdHMvQmVsdDQiLCJ3IjoyLCJoIjoxLCJzY2FsZSI6MSwic3ludGhlc2lzZWQiOnRydWV9XQ/c902a447c3/Belt4.png,Mind Locket,Cloth Belt,20,3324498
ae74fb8559fc7710449bdd4ebee3b2e4c5f850e7a41a2bb8e90ed2084e9c9d1c,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQmVsdHMvQWJ5c3NCZWx0IiwidyI6MiwiaCI6MSwic2NhbGUiOjF9XQ/973fb5fe7a/AbyssBelt.png,Phoenix Strap,Stygian Vise,20,3324498
51763b4c2f2cbc9b62ceffda94bfa818058c23853400cdbfddedb4fbaa96157d,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQmVsdHMvQmVsdDQiLCJ3IjoyLCJoIjoxLCJzY2FsZSI6MSwic3ludGhlc2lzZWQiOnRydWV9XQ/c902a447c3/Belt4.png,Soul Lock,Cloth Belt,20,3324498
3cd81577a5eca2d692c10f1c8191dd744b8d27cf132b1eef4ce54e64ff7e01e7,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQmVsdHMvQWJ5c3NCZWx0IiwidyI6MiwiaCI6MSwic2NhbGUiOjF9XQ/973fb5fe7a/AbyssBelt.png,Vengeance Strap,Stygian Vise,20,3324498
a01f7c95696e8fbe141795963df5d9f9fa5cd6fdad422f233237a09a0bbb0e91,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQXJtb3Vycy9Cb2R5QXJtb3Vycy9Cb2R5SW50MUMiLCJ3IjoyLCJoIjozLCJzY2FsZSI6MX1d/9ea39de510/BodyInt1C.png,Pain Sanctuary,Occultist's Vestment,30,3324498
d41bcba4bec4457e390260e56ffb9e0792cfb711d8b483a892771c1036011d66,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQXJtb3Vycy9Cb2R5QXJtb3Vycy9Cb2R5U3RyRGV4SW50MUMiLCJ3IjoyLCJoIjozLCJzY2FsZSI6MSwic2VhcmluZyI6dHJ1ZSwidGFuZ2xlZCI6dHJ1ZSwiZnJhY3R1cmVkIjp0cnVlfV0/090e967242/BodyStrDexInt1C.png,Apocalypse Skin,Vaal Regalia,30,3324498
3e3ffc75d28f683a6636e322ad0d63f30bc4d8cfee519e57e6e4c0c01fe9a0a8,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQXJtb3Vycy9Cb2R5QXJtb3Vycy9Cb2R5U3RyRGV4SW50MUMiLCJ3IjoyLCJoIjozLCJzY2FsZSI6MSwic2VhcmluZyI6dHJ1ZSwidGFuZ2xlZCI6dHJ1ZSwiZnJhY3R1cmVkIjp0cnVlfV0/090e967242/BodyStrDexInt1C.png,Damnation Coat,Vaal Regalia,30,3324498
86e5173f96643724bdf49aa5a9f6db198e19b971cab0378f73db2018c28424f6,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQXJtb3Vycy9Cb2R5QXJtb3Vycy9Cb2R5U3RyRGV4SW50MUMiLCJ3IjoyLCJoIjozLCJzY2FsZSI6MSwic2VhcmluZyI6dHJ1ZSwidGFuZ2xlZCI6dHJ1ZSwiZnJhY3R1cmVkIjp0cnVlfV0/090e967242/BodyStrDexInt1C.png,Sorrow Suit,Vaal Regalia,30,3324498
0bb360f2b2d4663b7fc296e438fe0ab28179e83ff082e4f0631803eedeb0baf1,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQXJtb3Vycy9Cb2R5QXJtb3Vycy9Cb2R5U3RyRGV4SW50MUMiLCJ3IjoyLCJoIjozLCJzY2FsZSI6MSwic2VhcmluZyI6dHJ1ZSwidGFuZ2xlZCI6dHJ1ZSwiZnJhY3R1cmVkIjp0cnVlfV0/090e967242/BodyStrDexInt1C.png,Damnation Hide,Vaal Regalia,30,3324498
f917485dd54fff31540447fccd23f89e354db96d57229769aeb32fd407b8b71e,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQXJtb3Vycy9Cb2R5QXJtb3Vycy9Cb2R5U3RyRGV4SW50MUMiLCJ3IjoyLCJoIjozLCJzY2FsZSI6MX1d/e6eb42b23a/BodyStrDexInt1C.png,Kraken Shelter,Vaal Regalia,48,3324498
01bafe5084322c774da14d6302b63a3f63cbfc08301365e5994effe98fd5cc66,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQXJtb3Vycy9Cb2R5QXJtb3Vycy9EZW1pZ29kc0FybW91ciIsInciOjIsImgiOjMsInNjYWxlIjoxfV0/c491aef3bb/DemigodsArmour.png,Loath Veil,Golden Mantle,28,3324498
7a299d3adb89e1433eaceeea7fd8159a8367b7d5b8105aeaf84f0f90290ae763,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQXJtb3Vycy9Cb2R5QXJtb3Vycy9Cb2R5U3RyRGV4SW50MUMiLCJ3IjoyLCJoIjozLCJzY2FsZSI6MX1d/e6eb42b23a/BodyStrDexInt1C.png,Sorrow Hide,Vaal Regalia,30,3324498
24e2b8644cfd3387e27ce3343747f47a70549ccc34a90de2a32fb7ad59620b21,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQXJtb3Vycy9Cb2R5QXJtb3Vycy9Cb2R5U3RyRGV4SW50MUMiLCJ3IjoyLCJoIjozLCJzY2FsZSI6MX1d/e6eb42b23a/BodyStrDexInt1C.png,Agony Ward,Vaal Regalia,30,3324498
9b1c0084459e1beaeb586a91096c760736bb59da204db5f0a97dbf0315a92e64,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQXJtb3Vycy9Cb2R5QXJtb3Vycy9EZW1pZ29kc0FybW91ciIsInciOjIsImgiOjMsInNjYWxlIjoxfV0/c491aef3bb/DemigodsArmour.png,Damnation Suit,Golden Mantle,30,3324498
da071111b65a2bae49396715d55ad2da98cae598b6cef5f5a0371506ece8607c,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQXJtb3Vycy9Cb2R5QXJtb3Vycy9EZW1pZ29kc0FybW91ciIsInciOjIsImgiOjMsInNjYWxlIjoxfV0/c491aef3bb/DemigodsArmour.png,Rage Cloak,Golden Mantle,30,3324498
5de9dbc3eb93309c1f18ca38be974ec3e3a5b4d03009cc89074e4baa018a3e86,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQXJtb3Vycy9Cb2R5QXJtb3Vycy9EZW1pZ29kc0FybW91ciIsInciOjIsImgiOjMsInNjYWxlIjoxfV0/c491aef3bb/DemigodsArmour.png,Rift Pelt,Golden Mantle,30,3324498
a5dd930e7ef0aa8ab8c517f88738086b74735d460f1e43285035d6ffddffeb30,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQXJtb3Vycy9Cb2R5QXJtb3Vycy9Cb2R5U3RyRGV4SW50MUMiLCJ3IjoyLCJoIjozLCJzY2FsZSI6MSwic2VhcmluZyI6dHJ1ZSwidGFuZ2xlZCI6dHJ1ZX1d/0374235011/BodyStrDexInt1C.png,Hypnotic Mantle,Vaal Regalia,30,3324498
94da6f9b5c8abe018b206148e454549b9973df07af37ff13015fa3a1f1f4fdc8,,https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvQXJtb3Vycy9Cb2R5QXJtb3Vycy9Cb2R5U3RyRGV4SW50MUMiLCJ3IjoyLCJoIjozLCJzY2FsZSI6MSwic2VhcmluZyI6dHJ1ZSwidGFuZ2xlZCI6dHJ1ZSwiZnJhY3R1cmVkIjp0cnVlfV0/090e967242/BodyStrDexInt1C.png,Apocalypse Suit,Vaal Regalia,30,3324498
